,countryid,Age,publisherID,Raiting
9266,5,40.0,15,0
9267,5,40.0,573,0
9268,5,40.0,573,0
9269,5,40.0,1551,0
9270,1,46.0,1262,0
9271,1,46.0,1262,0
9272,1,46.0,1262,0
9273,1,46.0,1262,0
9274,1,46.0,1262,0
9275,1,46.0,1262,0
9276,1,46.0,1262,0
9277,1,46.0,1262,0
9278,1,36.0,1262,0
9279,1,36.0,1262,0
9280,1,36.0,1262,0
9281,1,36.0,1262,0
9282,1,36.0,1262,0
9283,1,36.0,1262,0
9284,1,36.0,1262,0
9285,1,36.0,1262,0
9286,1,35.85765768651696,1349,0
9287,1,50.0,573,0
9288,1,50.0,573,0
9289,1,50.0,1268,0
9290,1,28.0,3249,0
9291,1,28.0,3244,0
9292,1,28.0,3249,0
9293,1,28.0,3249,0
9294,1,28.0,3047,0
9295,1,28.0,1621,0
9296,1,32.0,97,0
9297,1,32.0,97,0
9298,1,32.0,97,0
9299,1,32.0,97,0
9300,1,32.0,97,0
9301,1,32.0,269,0
9302,1,32.0,554,0
9303,1,43.0,1262,0
9304,1,43.0,1262,0
9305,1,43.0,1262,0
9306,1,43.0,1262,0
9307,1,43.0,1262,0
9308,1,43.0,1262,0
9309,1,43.0,1262,0
9310,1,43.0,1262,0
9311,1,23.0,11436,0
9312,1,23.0,11486,0
9313,1,23.0,11631,0
9314,21,27.0,14234,0
9315,1,35.85765768651696,573,0
9316,1,35.85765768651696,1620,0
9317,1,35.85765768651696,1620,0
9318,1,35.85765768651696,3572,0
9319,1,64.0,312,0
9320,4,24.0,1272,0
9321,1,21.0,2408,0
9322,1,35.85765768651696,1,0
9323,1,29.0,126,0
9324,1,29.0,2622,0
9325,1,29.0,143,0
9326,1,29.0,2391,0
9327,1,29.0,1033,0
9328,1,29.0,3506,0
9329,1,29.0,3513,0
9330,1,29.0,4205,0
9331,1,46.0,1262,0
9332,1,46.0,1262,0
9333,1,46.0,1268,0
9334,1,46.0,1268,0
9335,1,46.0,1268,0
9336,1,46.0,847,0
9337,1,46.0,1262,0
9338,1,46.0,1262,0
9339,1,36.0,1262,0
9340,1,36.0,1262,0
9341,1,36.0,1262,0
9342,1,36.0,1262,0
9343,1,36.0,1262,0
9344,1,36.0,1262,0
9345,1,36.0,1262,0
9346,1,36.0,1262,0
9347,1,50.0,1551,0
9348,1,50.0,312,0
9349,1,50.0,1206,0
9350,1,50.0,1821,0
9351,1,50.0,1821,0
9352,1,28.0,1621,0
9353,1,28.0,4701,0
9354,1,28.0,5228,0
9355,1,28.0,5380,0
9356,1,28.0,5380,0
9357,12,35.85765768651696,15827,0
9358,1,35.85765768651696,573,0
9359,9,51.0,14574,0
9360,21,35.85765768651696,14418,0
9361,21,35.85765768651696,14574,0
9362,5,26.0,965,0
9363,1,32.0,554,0
9364,1,32.0,554,0
9365,1,32.0,553,0
9366,1,32.0,180,0
9367,1,32.0,554,0
9368,1,32.0,554,0
9369,1,32.0,965,0
9370,1,44.0,1206,0
9371,1,44.0,325,0
9372,1,44.0,626,0
9373,1,44.0,1393,0
9374,1,44.0,2388,0
9375,1,44.0,2388,0
9376,1,44.0,107,0
9377,1,44.0,112,0
9378,1,44.0,215,0
9379,1,44.0,949,0
9380,1,44.0,3244,0
9381,1,43.0,1262,0
9382,1,43.0,1262,0
9383,1,43.0,1262,0
9384,1,43.0,1262,0
9385,1,43.0,1262,0
9386,1,43.0,1262,0
9387,1,43.0,1262,0
9388,1,43.0,1262,0
9389,1,35.85765768651696,419,0
9390,1,35.85765768651696,456,0
9391,1,35.85765768651696,419,0
9392,1,35.85765768651696,419,0
9393,1,35.85765768651696,419,0
9394,1,35.85765768651696,1332,0
9395,1,35.85765768651696,263,0
9396,1,35.85765768651696,263,0
9397,5,38.0,1104,0
9398,5,38.0,1391,0
9399,5,38.0,3450,0
9400,1,48.0,4,0
9401,1,29.0,555,0
9402,1,29.0,1621,0
9403,1,29.0,2952,0
9404,1,29.0,5596,0
9405,1,29.0,5872,0
9406,1,29.0,10391,0
9407,5,40.0,1215,0
9408,5,40.0,684,0
9409,1,29.0,269,0
9410,1,29.0,456,0
9411,1,35.85765768651696,1551,0
9412,5,35.85765768651696,2077,0
9413,51,18.0,312,0
9414,51,18.0,594,0
9415,51,18.0,2393,0
9416,1,49.0,9052,0
9417,1,35.85765768651696,70,0
9418,1,46.0,1274,0
9419,1,46.0,1274,0
9420,1,46.0,1274,0
9421,1,46.0,1274,0
9422,1,46.0,1274,0
9423,1,46.0,1274,0
9424,1,46.0,1274,0
9425,1,46.0,1274,0
9426,1,36.0,1262,0
9427,1,36.0,1262,0
9428,1,36.0,1262,0
9429,1,36.0,1262,0
9430,1,36.0,1262,0
9431,1,36.0,1262,0
9432,1,36.0,1262,0
9433,1,36.0,1262,0
9434,1,50.0,1215,0
9435,1,50.0,1215,0
9436,1,50.0,2388,0
9437,1,50.0,2092,0
9438,1,45.0,273,0
9439,1,45.0,2388,0
9440,1,35.85765768651696,2388,0
9441,1,35.85765768651696,1831,0
9442,1,26.0,1319,0
9443,1,28.0,5424,0
9444,1,28.0,5623,0
9445,1,28.0,5635,0
9446,1,28.0,3099,0
9447,1,28.0,6371,0
9448,1,28.0,6394,0
9449,1,32.0,1009,0
9450,1,32.0,1060,0
9451,1,32.0,573,0
9452,1,32.0,455,0
9453,1,32.0,455,0
9454,1,32.0,456,0
9455,1,32.0,419,0
9456,1,32.0,419,0
9457,1,43.0,1262,0
9458,1,43.0,1262,0
9459,1,43.0,1262,0
9460,1,43.0,1262,0
9461,1,43.0,1262,0
9462,1,43.0,1262,0
9463,1,43.0,1262,0
9464,1,43.0,1262,0
9465,1,35.85765768651696,265,0
9466,1,35.85765768651696,265,0
9467,1,35.85765768651696,265,0
9468,1,35.85765768651696,337,0
9469,1,35.85765768651696,265,0
9470,1,35.85765768651696,265,0
9471,1,35.85765768651696,15,0
9472,1,35.85765768651696,337,0
9473,1,32.0,112,0
9474,1,32.0,2407,0
9475,1,32.0,312,0
9476,1,32.0,2684,0
9477,1,32.0,3880,0
9478,1,48.0,15,0
9479,1,48.0,1059,0
9480,1,48.0,1393,0
9481,1,48.0,1393,0
9482,1,48.0,325,0
9483,1,48.0,325,0
9484,1,29.0,3239,0
9485,1,29.0,3017,0
9486,62,22.0,14302,0
9487,1,35.85765768651696,573,0
9488,1,35.85765768651696,1681,0
9489,1,46.0,1274,0
9490,1,46.0,1274,0
9491,1,46.0,1274,0
9492,1,46.0,1274,0
9493,1,46.0,1274,0
9494,1,46.0,1274,0
9495,1,46.0,1274,0
9496,1,46.0,1274,0
9497,1,36.0,1262,0
9498,1,36.0,1262,0
9499,1,36.0,1262,0
9500,1,36.0,1262,0
9501,1,36.0,1262,0
9502,1,36.0,1262,0
9503,1,36.0,1262,0
9504,1,36.0,1262,0
9505,1,28.0,7484,0
9506,1,28.0,8455,0
9507,1,28.0,9144,0
9508,1,28.0,7376,0
9509,1,28.0,9749,0
9510,1,28.0,10277,0
9511,1,15.0,1040,0
9512,1,15.0,965,0
9513,1,15.0,1203,0
9514,1,15.0,1203,0
9515,1,15.0,1209,0
9516,1,15.0,1203,0
9517,1,32.0,265,0
9518,1,32.0,337,0
9519,1,32.0,1429,0
9520,1,32.0,477,0
9521,1,32.0,1519,0
9522,1,32.0,1566,0
9523,1,32.0,242,0
9524,1,43.0,1262,0
9525,1,43.0,1262,0
9526,1,43.0,1262,0
9527,1,43.0,1262,0
9528,1,43.0,1262,0
9529,1,43.0,1262,0
9530,1,43.0,1262,0
9531,1,43.0,1262,0
9532,1,35.85765768651696,337,0
9533,1,35.85765768651696,263,0
9534,1,35.85765768651696,15,0
9535,1,35.85765768651696,337,0
9536,1,35.85765768651696,337,0
9537,1,35.85765768651696,337,0
9538,1,35.85765768651696,15,0
9539,1,35.85765768651696,265,0
9540,9,35.85765768651696,1438,0
9541,1,14.0,457,0
9542,1,14.0,2389,0
9543,14,22.0,14017,0
9544,1,32.0,1037,0
9545,1,32.0,3998,0
9546,1,32.0,4495,0
9547,1,32.0,15,0
9548,1,32.0,5796,0
9549,1,46.0,1274,0
9550,1,46.0,1274,0
9551,1,46.0,1274,0
9552,1,46.0,1274,0
9553,1,46.0,1274,0
9554,1,46.0,1274,0
9555,1,46.0,1274,0
9556,1,46.0,1262,0
9557,1,36.0,1262,0
9558,1,36.0,1262,0
9559,1,36.0,1262,0
9560,1,36.0,1262,0
9561,1,36.0,1262,0
9562,1,36.0,1262,0
9563,1,36.0,1262,0
9564,1,36.0,1262,0
9565,1,28.0,2954,0
9566,1,28.0,3581,0
9567,1,28.0,1272,0
9568,1,28.0,1272,0
9569,1,28.0,1272,0
9570,1,28.0,1272,0
9571,1,28.0,847,0
9572,1,28.0,1285,0
9573,1,28.0,1285,0
9574,1,28.0,1285,0
9575,1,28.0,1272,0
9576,1,28.0,1272,0
9577,1,28.0,1272,0
9578,1,15.0,1262,0
9579,1,15.0,1268,0
9580,1,15.0,1262,0
9581,1,15.0,1262,0
9582,1,15.0,1262,0
9583,1,15.0,1262,0
9584,1,15.0,337,0
9585,1,15.0,263,0
9586,1,32.0,268,0
9587,1,32.0,1551,0
9588,1,32.0,1551,0
9589,1,32.0,1438,0
9590,1,32.0,1431,0
9591,1,32.0,1431,0
9592,1,32.0,1393,0
9593,1,32.0,1346,0
9594,1,32.0,1551,0
9595,269,35.85765768651696,278,0
9596,1,28.0,269,0
9597,15,35.85765768651696,554,0
9598,15,35.85765768651696,1392,0
9599,1,43.0,1262,0
9600,1,43.0,1262,0
9601,1,43.0,1262,0
9602,1,43.0,1262,0
9603,1,43.0,1262,0
9604,1,43.0,1262,0
9605,1,43.0,1284,0
9606,1,43.0,1262,0
9607,1,35.85765768651696,263,0
9608,1,35.85765768651696,263,0
9609,1,35.85765768651696,263,0
9610,1,35.85765768651696,265,0
9611,1,35.85765768651696,263,0
9612,1,35.85765768651696,265,0
9613,1,35.85765768651696,263,0
9614,1,35.85765768651696,263,0
9615,9,10.0,14549,0
9616,1,35.85765768651696,112,0
9617,14,22.0,13707,0
9618,1,35.85765768651696,1,0
9619,1,35.85765768651696,1059,0
9620,1,35.85765768651696,2390,0
9621,1,32.0,7125,0
9622,1,32.0,7220,0
9623,1,32.0,744,0
9624,1,32.0,10391,0
9625,1,32.0,3315,0
9626,15,57.0,555,0
9627,15,57.0,553,0
9628,15,57.0,554,0
9629,15,57.0,678,0
9630,15,57.0,965,0
9631,1,35.85765768651696,118,0
9632,1,35.85765768651696,573,0
9633,1,35.85765768651696,1,0
9634,1,35.85765768651696,2447,0
9635,1,35.85765768651696,3349,0
9636,1,46.0,1262,0
9637,1,46.0,1262,0
9638,1,46.0,1262,0
9639,1,46.0,1262,0
9640,1,46.0,1262,0
9641,1,46.0,1262,0
9642,1,46.0,1262,0
9643,1,46.0,1271,0
9644,1,36.0,1262,0
9645,1,36.0,1262,0
9646,1,36.0,1262,0
9647,1,36.0,1262,0
9648,1,36.0,1262,0
9649,1,36.0,1262,0
9650,1,36.0,1262,0
9651,1,36.0,1262,0
9652,1,26.0,1206,0
9653,1,23.0,1209,0
9654,1,23.0,120,0
9655,1,23.0,3232,0
9656,1,35.85765768651696,113,0
9657,6,46.0,15306,0
9658,6,46.0,15171,0
9659,12,24.0,677,0
9660,1,15.0,1393,0
9661,1,15.0,1551,0
9662,1,15.0,1731,0
9663,1,15.0,1206,0
9664,1,15.0,1837,0
9665,1,15.0,1920,0
9666,1,15.0,1922,0
9667,1,15.0,1215,0
9668,1,15.0,621,0
9669,1,15.0,2234,0
9670,1,15.0,962,0
9671,1,32.0,312,0
9672,1,32.0,312,0
9673,1,32.0,1206,0
9674,1,32.0,1206,0
9675,1,32.0,1834,0
9676,1,32.0,1847,0
9677,1,32.0,643,0
9678,1,32.0,1911,0
9679,15,35.85765768651696,1836,0
9680,15,35.85765768651696,604,0
9681,12,35.85765768651696,15789,0
9682,12,35.85765768651696,15794,0
9683,12,35.85765768651696,899,0
9684,12,35.85765768651696,1392,0
9685,12,35.85765768651696,4440,0
9686,12,35.85765768651696,7748,0
9687,12,35.85765768651696,15849,0
9688,1,43.0,1262,0
9689,1,43.0,1262,0
9690,1,43.0,1268,0
9691,1,43.0,1268,0
9692,1,43.0,1268,0
9693,1,43.0,1268,0
9694,1,43.0,1268,0
9695,1,43.0,1268,0
9696,1,35.85765768651696,97,0
9697,1,35.85765768651696,263,0
9698,1,35.85765768651696,263,0
9699,1,35.85765768651696,15,0
9700,1,35.85765768651696,97,0
9701,1,35.85765768651696,97,0
9702,1,35.85765768651696,263,0
9703,1,35.85765768651696,97,0
9704,1,35.85765768651696,3244,0
9705,1,35.85765768651696,3244,0
9706,18,26.0,1206,0
9707,18,26.0,1215,0
9708,18,26.0,2388,0
9709,18,26.0,2388,0
9710,1,32.0,1460,0
9711,1,32.0,729,0
9712,21,25.0,419,0
9713,21,25.0,14491,0
9714,21,25.0,14532,0
9715,1,32.0,604,0
9716,14,53.0,1668,0
9717,7,15.0,4,0
9718,4,37.0,553,0
9719,6,27.0,695,0
9720,6,27.0,515,0
9721,6,27.0,515,0
9722,6,27.0,515,0
9723,1,41.0,175,0
9724,1,41.0,965,0
9725,1,41.0,573,0
9726,1,41.0,97,0
9727,1,41.0,620,0
9728,1,41.0,1551,0
9729,1,41.0,1431,0
9730,1,41.0,573,0
9731,1,41.0,573,0
9732,1,41.0,1827,0
9733,1,41.0,1821,0
9734,1,41.0,2077,0
9735,1,41.0,2388,0
9736,1,48.0,312,0
9737,1,48.0,2179,0
9738,1,48.0,555,0
9739,1,48.0,555,0
9740,15,57.0,965,0
9741,15,57.0,1105,0
9742,15,57.0,1105,0
9743,15,57.0,1156,0
9744,15,57.0,58,0
9745,15,57.0,573,0
9746,15,57.0,573,0
9747,15,57.0,573,0
9748,15,57.0,457,0
9749,15,57.0,456,0
9750,15,57.0,15,0
9751,15,57.0,265,0
9752,15,57.0,1391,0
9753,15,57.0,1435,0
9754,15,57.0,1432,0
9755,15,57.0,1449,0
9756,15,57.0,1391,0
9757,1,35.85765768651696,573,0
9758,1,35.85765768651696,312,0
9759,4,35.85765768651696,29,0
9760,4,35.85765768651696,3,0
9761,4,35.85765768651696,102,0
9762,1,35.85765768651696,6685,0
9763,1,29.0,15,0
9764,1,29.0,457,0
9765,1,29.0,1821,0
9766,1,46.0,1271,0
9767,1,46.0,1271,0
9768,1,46.0,1262,0
9769,1,46.0,1262,0
9770,1,46.0,1262,0
9771,1,46.0,1262,0
9772,1,46.0,1262,0
9773,1,46.0,1262,0
9774,1,36.0,1262,0
9775,1,36.0,1262,0
9776,1,36.0,1262,0
9777,1,36.0,1262,0
9778,1,36.0,1262,0
9779,1,36.0,1262,0
9780,1,36.0,1262,0
9781,1,36.0,1262,0
9782,1,35.85765768651696,105,0
9783,1,35.85765768651696,267,0
9784,1,35.85765768651696,15,0
9785,1,35.85765768651696,4,0
9786,1,35.85765768651696,15,0
9787,1,35.85765768651696,15,0
9788,1,35.85765768651696,278,0
9789,5,70.0,268,0
9790,5,70.0,419,0
9791,49,25.0,14359,0
9792,1,60.0,1059,0
9793,1,35.85765768651696,1061,0
9794,1,24.0,336,0
9795,1,24.0,1617,0
9796,1,28.0,1272,0
9797,1,28.0,1272,0
9798,1,28.0,1285,0
9799,1,28.0,5436,0
9800,1,28.0,10761,0
9801,1,28.0,3562,0
9802,1,32.0,1620,0
9803,1,32.0,2074,0
9804,1,32.0,1403,0
9805,1,32.0,1215,0
9806,1,32.0,1215,0
9807,1,32.0,1215,0
9808,1,32.0,1671,0
9809,1,32.0,1667,0
9810,1,43.0,1268,0
9811,1,43.0,1268,0
9812,1,43.0,1268,0
9813,1,43.0,1268,0
9814,1,43.0,1268,0
9815,1,43.0,1268,0
9816,1,43.0,1268,0
9817,1,43.0,1268,0
9818,1,35.85765768651696,15,0
9819,1,35.85765768651696,337,0
9820,1,35.85765768651696,1394,0
9821,1,35.85765768651696,1394,0
9822,1,35.85765768651696,1433,0
9823,1,35.85765768651696,1393,0
9824,1,35.85765768651696,1432,0
9825,18,26.0,10391,0
9826,1,35.85765768651696,573,0
9827,1,35.85765768651696,1215,0
9828,1,27.0,24,0
9829,1,38.0,273,0
9830,1,38.0,263,0
9831,1,38.0,1438,0
9832,1,38.0,2388,0
9833,1,48.0,604,0
9834,1,48.0,1,0
9835,1,48.0,1,0
9836,1,48.0,1,0
9837,1,48.0,1,0
9838,1,48.0,522,0
9839,4,35.85765768651696,15,0
9840,4,35.85765768651696,4,0
9841,4,35.85765768651696,97,0
9842,4,35.85765768651696,97,0
9843,4,35.85765768651696,269,0
9844,1,46.0,1262,0
9845,1,46.0,1262,0
9846,1,46.0,1262,0
9847,1,46.0,1262,0
9848,1,46.0,1262,0
9849,1,46.0,1262,0
9850,1,46.0,1262,0
9851,1,46.0,1262,0
9852,1,36.0,1262,0
9853,1,36.0,1262,0
9854,1,36.0,1262,0
9855,1,36.0,1262,0
9856,1,36.0,1262,0
9857,1,36.0,1262,0
9858,1,36.0,1262,0
9859,1,36.0,1262,0
9860,1,35.85765768651696,97,0
9861,1,35.85765768651696,97,0
9862,1,35.85765768651696,97,0
9863,1,35.85765768651696,97,0
9864,1,35.85765768651696,97,0
9865,1,35.85765768651696,97,0
9866,1,35.85765768651696,97,0
9867,1,35.85765768651696,97,0
9868,1,15.0,1030,0
9869,1,15.0,3977,0
9870,1,15.0,3249,0
9871,1,15.0,4044,0
9872,1,15.0,3249,0
9873,1,15.0,3249,0
9874,1,32.0,1681,0
9875,1,32.0,584,0
9876,1,32.0,2391,0
9877,1,32.0,2388,0
9878,1,32.0,2388,0
9879,1,32.0,2389,0
9880,1,32.0,107,0
9881,12,35.85765768651696,15871,0
9882,1,57.0,263,0
9883,12,35.85765768651696,13766,0
9884,1,35.85765768651696,329,0
9885,1,38.0,108,0
9886,1,38.0,4,0
9887,1,38.0,4,0
9888,1,38.0,4,0
9889,1,38.0,97,0
9890,1,38.0,337,0
9891,1,38.0,269,0
9892,1,43.0,1268,0
9893,1,43.0,1268,0
9894,1,43.0,1268,0
9895,1,43.0,1268,0
9896,1,43.0,1268,0
9897,1,43.0,1268,0
9898,1,43.0,1268,0
9899,1,43.0,1268,0
9900,1,35.85765768651696,1391,0
9901,1,35.85765768651696,1392,0
9902,1,35.85765768651696,1391,0
9903,1,35.85765768651696,1391,0
9904,1,35.85765768651696,1391,0
9905,1,35.85765768651696,1397,0
9906,1,35.85765768651696,1391,0
9907,1,35.85765768651696,1025,0
9908,1,48.0,455,0
9909,1,48.0,1318,0
9910,1,48.0,325,0
9911,1,48.0,1,0
9912,1,48.0,112,0
9913,1,48.0,248,0
9914,1,48.0,3232,0
9915,1,48.0,272,0
9916,1,48.0,3239,0
9917,5,35.85765768651696,2586,0
9918,5,35.85765768651696,1391,0
9919,1,35.85765768651696,522,0
9920,8,21.0,15770,0
9921,8,21.0,15171,0
9922,1,18.0,112,0
9923,1,59.0,1540,0
9924,1,59.0,1393,0
9925,1,59.0,312,0
9926,4,35.85765768651696,559,0
9927,4,35.85765768651696,554,0
9928,4,35.85765768651696,555,0
9929,4,35.85765768651696,553,0
9930,1,29.0,2391,0
9931,1,29.0,2388,0
9932,5,35.85765768651696,1834,0
9933,1,44.0,97,0
9934,1,44.0,269,0
9935,1,44.0,269,0
9936,1,44.0,131,0
9937,1,44.0,131,0
9938,1,46.0,1262,0
9939,1,46.0,1262,0
9940,1,46.0,1262,0
9941,1,46.0,1262,0
9942,1,46.0,1262,0
9943,1,46.0,1262,0
9944,1,46.0,1262,0
9945,1,46.0,1300,0
9946,1,36.0,1262,0
9947,1,36.0,1262,0
9948,1,36.0,1262,0
9949,1,36.0,1262,0
9950,1,36.0,1262,0
9951,1,36.0,1262,0
9952,1,36.0,1262,0
9953,1,36.0,1262,0
9954,1,35.85765768651696,97,0
9955,1,35.85765768651696,97,0
9956,1,35.85765768651696,278,0
9957,1,35.85765768651696,269,0
9958,1,35.85765768651696,269,0
9959,1,35.85765768651696,15,0
9960,1,35.85765768651696,554,0
9961,1,24.0,312,0
9962,1,24.0,1791,0
9963,1,24.0,1212,0
9964,1,24.0,1664,0
9965,1,24.0,2388,0
9966,1,24.0,1551,0
9967,1,35.0,1,0
9968,1,35.0,15,0
9969,1,35.0,281,0
9970,1,35.0,269,0
9971,1,35.0,4,0
9972,1,35.0,269,0
9973,1,35.0,269,0
9974,1,28.0,3562,0
9975,1,28.0,1831,0
9976,1,28.0,1831,0
9977,1,28.0,1831,0
9978,1,28.0,2999,0
9979,1,28.0,3239,0
9980,1,28.0,7670,0
9981,1,28.0,5250,0
9982,1,28.0,277,0
9983,1,28.0,10657,0
9984,1,28.0,4311,0
9985,1,28.0,7062,0
9986,1,28.0,550,0
9987,1,28.0,10978,0
9988,1,28.0,11100,0
9989,1,28.0,10926,0
9990,1,28.0,3558,0
9991,1,15.0,1621,0
9992,1,15.0,1621,0
9993,1,15.0,4911,0
9994,1,15.0,2009,0
9995,1,15.0,1831,0
9996,1,35.85765768651696,554,0
9997,1,35.85765768651696,604,0
9998,1,35.85765768651696,1326,0
9999,4,35.85765768651696,1837,0
10000,9,35.0,14392,0
10001,1,28.0,1551,0
10002,31,20.0,134,0
10003,1,40.0,4679,0
10004,1,42.0,1300,0
10005,9,21.0,14379,0
10006,98,35.85765768651696,1,0
10007,9,38.0,14359,0
10008,14,35.85765768651696,554,0
10009,1,34.0,10391,0
10010,1,38.0,1262,0
10011,1,35.85765768651696,71,0
10012,1,35.85765768651696,573,0
10013,1,28.0,1476,0
10014,1,18.0,1667,0
10015,3,44.0,1332,0
10016,11,40.0,573,0
10017,1,31.0,107,0
10018,1,18.0,1030,0
10019,132,31.0,1476,0
10020,5,58.0,1393,0
10021,98,35.85765768651696,2391,0
10022,1,18.0,1207,0
10023,1,35.85765768651696,1262,0
10024,4,22.0,2175,0
10025,5,24.0,1617,0
10026,1,35.85765768651696,2388,0
10027,1,35.85765768651696,2388,0
10028,21,24.0,13625,0
10029,69,25.0,325,0
10030,4,30.0,6,0
10031,1,44.0,3818,0
10032,1,44.0,3249,0
10033,1,51.0,6244,0
10034,1,49.0,3052,0
10035,1,44.0,3249,0
10036,1,27.0,34,0
10037,9,31.0,269,0
10038,1,39.0,2092,0
10039,1,35.85765768651696,1551,0
10040,1,35.85765768651696,2388,0
10041,1,21.0,949,0
10042,1,21.0,1476,0
10043,1,35.85765768651696,853,0
10044,1,39.0,1302,0
10045,5,24.0,1334,0
10046,1,26.0,3099,0
10047,1,28.0,1321,0
10048,9,27.0,14359,0
10049,53,40.0,1394,0
10050,1,34.0,12261,0
10051,9,37.0,14432,0
10052,1,17.0,3333,0
10053,1,35.85765768651696,337,0
10054,1,35.85765768651696,2388,0
10055,1,45.0,1620,0
10056,4,24.0,8065,0
10057,1,35.85765768651696,312,0
10058,1,35.85765768651696,3676,0
10059,1,25.0,1060,0
10060,1,35.85765768651696,2388,0
10061,1,35.85765768651696,10391,0
10062,1,38.0,554,0
10063,1,35.85765768651696,1834,0
10064,1,35.0,10391,0
10065,7,11.0,1176,0
10066,14,52.0,13685,0
10067,3,41.0,1320,0
10068,1,36.0,10391,0
10069,4,40.0,6,0
10070,1,18.0,2099,0
10071,1,23.0,82,0
10072,7,59.0,2185,0
10073,7,59.0,11541,0
10074,7,52.0,1391,0
10075,1,35.85765768651696,1393,0
10076,1,35.85765768651696,108,0
10077,1,35.85765768651696,1268,0
10078,1,35.85765768651696,1215,0
10079,1,35.85765768651696,2298,0
10080,9,35.85765768651696,14299,0
10081,4,35.85765768651696,620,0
10082,4,57.0,1432,0
10083,1,15.0,231,0
10084,5,57.0,1,0
10085,1,29.0,1997,0
10086,1,29.0,5796,0
10087,1,29.0,6205,0
10088,1,38.0,70,0
10089,1,35.85765768651696,312,0
10090,9,35.0,14811,0
10091,1,19.0,1681,0
10092,1,35.85765768651696,5310,0
10093,9,4.0,1344,0
10094,1,35.85765768651696,419,0
10095,9,35.85765768651696,14359,0
10096,1,116.0,573,0
10097,1,34.0,71,0
10098,1,35.0,263,0
10099,1,35.0,269,0
10100,1,35.0,312,0
10101,1,35.85765768651696,638,0
10102,266,0.0,14544,0
10103,1,30.0,573,0
10104,1,21.0,2388,0
10105,1,35.85765768651696,604,0
10106,4,23.0,1105,0
10107,1,35.0,1059,0
10108,1,35.0,1,0
10109,1,26.0,573,0
10110,12,28.0,15854,0
10111,1,27.0,1438,0
10112,4,22.0,128,0
10113,1,30.0,180,0
10114,9,28.0,10391,0
10115,1,35.85765768651696,1,0
10116,1,35.85765768651696,1215,0
10117,1,26.0,2663,0
10118,35,34.0,1,0
10119,1,35.85765768651696,1431,0
10120,1,35.85765768651696,10391,0
10121,4,20.0,10391,0
10122,1,35.85765768651696,456,0
10123,1,36.0,82,0
10124,5,35.85765768651696,1207,0
10125,1,28.0,209,0
10126,1,28.0,998,0
10127,1,28.0,119,0
10128,1,33.0,10391,0
10129,1,35.85765768651696,3244,0
10130,1,35.85765768651696,2388,0
10131,1,35.85765768651696,677,0
10132,1,18.0,563,0
10133,1,57.0,10391,0
10134,1,35.85765768651696,369,0
10135,1,35.85765768651696,1023,0
10136,1,35.85765768651696,1032,0
10137,1,35.85765768651696,787,0
10138,1,35.85765768651696,1933,0
10139,98,35.85765768651696,2183,0
10140,1,35.85765768651696,1391,0
10141,1,35.85765768651696,1268,0
10142,64,33.0,278,0
10143,1,49.0,2387,0
10144,1,35.85765768651696,2077,0
10145,6,17.0,15434,0
10146,1,24.0,3880,0
10147,1,37.0,1551,0
10148,1,30.0,2185,0
10149,1,35.85765768651696,643,0
10150,29,35.85765768651696,1017,0
10151,1,32.0,1984,0
10152,1,32.0,68,0
10153,5,35.85765768651696,2077,0
10154,15,57.0,573,0
10155,1,28.0,10841,0
10156,1,35.85765768651696,1551,0
10157,5,45.0,268,0
10158,1,33.0,1215,0
10159,18,35.85765768651696,573,0
10160,9,35.85765768651696,14287,0
10161,1,28.0,15,0
10162,1,28.0,573,0
10163,1,28.0,2077,0
10164,1,28.0,68,0
10165,4,35.85765768651696,2473,0
10166,12,48.0,15798,0
10167,1,28.0,278,0
10168,1,26.0,1035,0
10169,1,26.0,312,0
10170,1,30.0,1206,0
10171,4,44.0,1110,0
10172,38,17.0,269,0
10173,38,17.0,1043,0
10174,266,0.0,14828,0
10175,1,30.0,1834,0
10176,1,30.0,10391,0
10177,5,35.85765768651696,269,0
10178,1,35.85765768651696,419,0
10179,9,53.0,14392,0
10180,1,28.0,5606,0
10181,1,29.0,10391,0
10182,1,35.85765768651696,1315,0
10183,1,12.0,1667,0
10184,1,12.0,1696,0
10185,1,54.0,2426,0
10186,4,35.85765768651696,128,0
10187,1,14.0,613,0
10188,1,32.0,1276,0
10189,1,32.0,1320,0
10190,1,32.0,6276,0
10191,1,35.85765768651696,9205,0
10192,1,35.85765768651696,1206,0
10193,1,35.85765768651696,2092,0
10194,12,30.0,15794,0
10195,1,35.85765768651696,787,0
10196,1,35.85765768651696,1207,0
10197,5,47.0,554,0
10198,1,30.0,312,0
10199,1,25.0,325,0
10200,1,35.85765768651696,1440,0
10201,1,35.85765768651696,364,0
10202,1,39.0,1,0
10203,1,39.0,126,0
10204,1,39.0,1,0
10205,1,35.85765768651696,9780,0
10206,1,35.85765768651696,1315,0
10207,1,46.0,1300,0
10208,1,46.0,419,0
10209,5,35.85765768651696,70,0
10210,5,35.85765768651696,1394,0
10211,5,31.0,68,0
10212,1,37.0,97,0
10213,1,37.0,1043,0
10214,1,37.0,10391,0
10215,44,35.85765768651696,2843,0
10216,9,32.0,13760,0
10217,1,116.0,1206,0
10218,1,116.0,1834,0
10219,1,116.0,1215,0
10220,1,116.0,4316,0
10221,1,34.0,15,0
10222,6,35.85765768651696,13857,0
10223,6,35.85765768651696,15123,0
