,countryid,Age,publisherID,Raiting
2283,1,36.145784179808764,1821,2
2284,1,53.0,1009,2
2285,1,53.0,3359,2
2286,1,26.0,1757,2
2287,1,20.0,10391,2
2288,4,31.0,4576,2
2289,14,23.0,13758,2
2290,4,51.0,11752,2
2291,1,36.145784179808764,1203,2
2292,1,36.145784179808764,1272,2
2293,1,36.145784179808764,1540,2
2294,1,36.145784179808764,131,2
2295,1,36.145784179808764,1025,2
2296,1,36.145784179808764,419,2
2297,5,36.145784179808764,112,2
2298,1,20.0,1215,2
2299,1,25.0,1207,2
2300,1,51.0,2393,2
2301,1,51.0,7396,2
2302,9,31.0,14597,2
2303,1,43.0,1391,2
2304,4,33.0,11765,2
2305,1,42.0,3284,2
2306,9,38.0,14574,2
2307,1,57.0,5160,2
2308,1,36.145784179808764,1664,2
2309,1,29.0,4146,2
2310,1,41.0,2388,2
2311,9,60.0,14359,2
2312,9,41.0,14287,2
2313,5,29.0,1438,2
2314,9,20.0,14359,2
2315,4,35.0,1588,2
2316,14,28.0,1191,2
2317,1,34.0,373,2
2318,1,34.0,5122,2
2319,1,36.145784179808764,269,2
2320,1,43.0,263,2
2321,1,43.0,312,2
2322,1,39.0,278,2
2323,5,56.0,894,2
2324,9,31.0,14392,2
2325,1,36.145784179808764,6915,2
2326,1,36.145784179808764,1431,2
2327,6,36.145784179808764,15694,2
2328,6,36.145784179808764,15729,2
2329,1,36.145784179808764,312,2
2330,1,45.0,3249,2
2331,1,36.145784179808764,3249,2
2332,1,36.145784179808764,6426,2
2333,1,39.0,10391,2
2334,1,45.0,1551,2
2335,5,36.145784179808764,312,2
2336,1,45.0,3892,2
2337,1,36.145784179808764,35,2
2338,1,36.145784179808764,1343,2
2339,1,26.0,1617,2
2340,1,44.0,1268,2
2341,1,36.145784179808764,280,2
2342,5,36.145784179808764,1551,2
2343,1,36.145784179808764,275,2
2344,18,36.145784179808764,1049,2
2345,18,36.145784179808764,472,2
2346,14,17.0,13615,2
2347,1,36.145784179808764,1215,2
2348,5,38.0,7885,2
2349,1,31.0,1476,2
2350,1,31.0,4578,2
2351,1,21.0,545,2
2352,1,43.0,1821,2
2353,1,36.145784179808764,2077,2
2354,1,58.0,965,2
2355,9,21.0,1120,2
2356,5,32.0,1262,2
2357,12,38.0,1191,2
2358,1,33.0,10842,2
2359,1,28.0,1008,2
2360,12,26.0,15798,2
2361,4,31.0,998,2
2362,1,30.0,573,2
2363,1,30.0,337,2
2364,1,34.0,1984,2
2365,1,36.145784179808764,1551,2
2366,1,53.0,2265,2
2367,1,36.145784179808764,1059,2
2368,7,75.0,10391,2
2369,1,17.0,1620,2
2370,1,36.145784179808764,281,2
2371,9,17.0,14359,2
2372,1,36.145784179808764,1206,2
2373,1,24.0,573,2
2374,1,24.0,263,2
2375,1,24.0,1206,2
2376,1,24.0,1821,2
2377,1,24.0,1834,2
2378,1,24.0,1821,2
2379,1,24.0,2077,2
2380,1,24.0,1334,2
2381,1,24.0,9368,2
2382,1,31.0,949,2
2383,1,36.145784179808764,24,2
2384,1,35.0,9723,2
2385,1,28.0,1262,2
2386,4,28.0,2077,2
2387,1,36.145784179808764,573,2
2388,31,23.0,10391,2
2389,1,36.0,1276,2
2390,1,15.0,343,2
2391,1,46.0,2344,2
2392,1,36.145784179808764,10391,2
2393,1,25.0,2077,2
2394,5,33.0,10391,2
2395,1,38.0,312,2
2396,1,36.145784179808764,1735,2
2397,1,36.145784179808764,1315,2
2398,5,24.0,643,2
2399,5,34.0,5546,2
2400,1,36.145784179808764,269,2
2401,5,14.0,119,2
2402,1,29.0,13156,2
2403,1,47.0,1005,2
2404,17,36.145784179808764,126,2
2405,12,26.0,15802,2
2406,1,37.0,1617,2
2407,1,26.0,2998,2
2408,1,55.0,1059,2
2409,1,42.0,1,2
2410,1,42.0,3676,2
2411,4,35.0,97,2
2412,1,36.145784179808764,1425,2
2413,1,36.145784179808764,1393,2
2414,1,35.0,1617,2
2415,18,36.145784179808764,419,2
2416,1,53.0,1431,2
2417,1,43.0,1326,2
2418,1,33.0,325,2
2419,1,116.0,1032,2
2420,1,32.0,3880,2
2421,1,36.145784179808764,678,2
2422,9,46.0,1120,2
2423,1,66.0,1043,2
2424,1,46.0,2390,2
2425,9,34.0,1120,2
2426,89,37.0,1438,2
2427,1,36.145784179808764,1821,2
2428,1,36.145784179808764,2077,2
2429,1,36.145784179808764,2388,2
2430,1,36.145784179808764,11428,2
2431,9,33.0,14541,2
2432,132,31.0,573,2
2433,5,35.0,1620,2
2434,1,36.145784179808764,3395,2
2435,1,30.0,2101,2
2436,1,30.0,1664,2
2437,1,26.0,1731,2
2438,1,31.0,930,2
2439,1,56.0,1262,2
2440,1,44.0,1059,2
2441,1,35.0,1030,2
2442,1,36.145784179808764,312,2
2443,1,36.145784179808764,325,2
2444,98,36.145784179808764,1,2
2445,98,36.145784179808764,268,2
2446,98,36.145784179808764,93,2
2447,98,36.145784179808764,1,2
2448,98,36.145784179808764,2185,2
2449,98,36.145784179808764,1476,2
2450,98,36.145784179808764,1476,2
2451,98,36.145784179808764,1030,2
2452,98,36.145784179808764,3506,2
2453,5,36.145784179808764,1438,2
2454,1,66.0,965,2
2455,1,66.0,1983,2
2456,1,40.0,10391,2
2457,1,49.0,2077,2
2458,1,36.145784179808764,10391,2
2459,6,25.0,15307,2
2460,31,28.0,209,2
2461,31,28.0,2153,2
2462,31,28.0,215,2
2463,1,43.0,1516,2
2464,1,35.0,1425,2
2465,1,57.0,559,2
2466,1,36.145784179808764,312,2
2467,1,36.145784179808764,3942,2
2468,1,45.0,278,2
2469,9,48.0,14287,2
2470,1,40.0,419,2
2471,5,19.0,1438,2
2472,5,25.0,3892,2
2473,1,36.0,1551,2
2474,1,36.145784179808764,1215,2
2475,5,43.0,97,2
2476,5,43.0,1438,2
2477,9,32.0,14287,2
2478,9,32.0,14318,2
2479,1,36.145784179808764,998,2
2480,1,36.145784179808764,554,2
2481,1,36.145784179808764,965,2
2482,1,27.0,267,2
2483,1,62.0,1620,2
2484,21,36.145784179808764,14379,2
2485,1,36.145784179808764,2388,2
2486,5,45.0,1262,2
2487,4,46.0,9,2
2488,9,27.0,14359,2
2489,1,26.0,965,2
2490,1,25.0,604,2
2491,1,23.0,1005,2
2492,1,54.0,2077,2
2493,1,54.0,5760,2
2494,1,49.0,2387,2
2495,1,36.145784179808764,1515,2
2496,1,36.145784179808764,1433,2
2497,1,36.145784179808764,2077,2
2498,1,44.0,15,2
2499,1,44.0,1061,2
2500,1,49.0,1393,2
2501,1,49.0,1788,2
2502,1,24.0,1940,2
2503,1,24.0,2388,2
2504,1,36.145784179808764,1440,2
2505,5,35.0,1821,2
2506,1,36.145784179808764,554,2
2507,1,39.0,8572,2
2508,5,34.0,5364,2
2509,5,34.0,10391,2
2510,1,20.0,1060,2
2511,1,51.0,266,2
2512,5,36.145784179808764,1734,2
2513,5,36.145784179808764,2389,2
2514,5,36.145784179808764,2410,2
2515,1,41.0,1060,2
2516,1,57.0,175,2
2517,1,15.0,456,2
2518,5,33.0,604,2
2519,5,33.0,112,2
2520,12,30.0,15882,2
2521,1,36.145784179808764,10745,2
2522,14,31.0,13625,2
2523,14,31.0,13633,2
2524,1,36.145784179808764,9621,2
2525,1,36.145784179808764,337,2
2526,1,27.0,1851,2
2527,1,36.145784179808764,555,2
2528,1,36.145784179808764,10973,2
2529,1,36.145784179808764,3232,2
2530,4,23.0,894,2
2531,9,27.0,14359,2
2532,9,61.0,14359,2
2533,1,17.0,3241,2
2534,1,25.0,604,2
2535,1,26.0,1285,2
2536,1,40.0,573,2
2537,1,45.0,1082,2
2538,1,45.0,1030,2
2539,1,45.0,1030,2
2540,1,24.0,1215,2
2541,1,36.145784179808764,1431,2
2542,7,25.0,1329,2
2543,7,25.0,1215,2
2544,1,36.145784179808764,10391,2
2545,1,31.0,312,2
2546,1,36.145784179808764,1059,2
2547,9,29.0,14573,2
2548,1,26.0,835,2
2549,1,36.145784179808764,2102,2
2550,1,36.145784179808764,455,2
2551,5,36.145784179808764,325,2
2552,1,21.0,1329,2
2553,1,21.0,456,2
2554,1,21.0,10211,2
2555,5,40.0,312,2
2556,1,36.145784179808764,1346,2
2557,1,36.145784179808764,112,2
2558,9,21.0,14318,2
2559,1,28.0,7220,2
2560,4,31.0,4,2
2561,1,37.0,9368,2
2562,14,24.0,13633,2
2563,7,21.0,10391,2
2564,4,46.0,2154,2
2565,1,60.0,1438,2
2566,1,36.145784179808764,3687,2
2567,9,36.145784179808764,15940,2
2568,1,27.0,6964,2
2569,1,22.0,10391,2
2570,1,32.0,301,2
2571,1,43.0,1824,2
2572,1,36.145784179808764,2077,2
2573,1,35.0,1800,2
2574,1,35.0,1330,2
2575,1,36.145784179808764,1272,2
2576,9,35.0,14535,2
2577,1,36.145784179808764,573,2
2578,1,36.145784179808764,312,2
2579,1,36.145784179808764,10391,2
2580,9,30.0,14392,2
2581,1,46.0,1551,2
2582,1,34.0,1898,2
2583,1,42.0,2426,2
2584,9,25.0,14471,2
2585,9,25.0,14540,2
2586,49,23.0,10391,2
2587,49,23.0,14619,2
2588,1,43.0,265,2
2589,1,27.0,894,2
2590,1,37.0,2388,2
2591,1,25.0,1061,2
2592,1,25.0,3554,2
2593,1,36.145784179808764,1440,2
2594,7,21.0,10391,2
2595,1,37.0,457,2
2596,1,25.0,5310,2
2597,1,25.0,5596,2
2598,5,35.0,676,2
2599,1,42.0,1215,2
2600,9,28.0,1120,2
2601,7,27.0,12027,2
2602,14,34.0,13729,2
2603,69,80.0,97,2
2604,9,36.145784179808764,1191,2
2605,1,22.0,4208,2
2606,1,22.0,5306,2
2607,1,36.145784179808764,419,2
2608,1,36.145784179808764,107,2
2609,1,36.145784179808764,1,2
2610,1,36.145784179808764,1393,2
2611,5,15.0,2082,2
2612,1,2.0,11569,2
2613,1,26.0,618,2
2614,1,26.0,1679,2
2615,1,26.0,730,2
2616,1,36.145784179808764,554,2
2617,9,36.145784179808764,14287,2
2618,1,36.145784179808764,1617,2
2619,1,37.0,3232,2
2620,1,21.0,1268,2
2621,1,21.0,594,2
2622,6,23.0,2389,2
2623,6,23.0,15320,2
2624,6,25.0,15306,2
2625,6,18.0,15319,2
2626,5,36.145784179808764,554,2
2627,1,36.145784179808764,1552,2
2628,5,61.0,1060,2
2629,1,36.0,643,2
2630,1,26.0,337,2
2631,1,36.145784179808764,1515,2
2632,1,37.0,2388,2
2633,1,29.0,1831,2
2634,1,36.145784179808764,1476,2
2635,5,26.0,691,2
2636,1,42.0,337,2
2637,1,47.0,1206,2
2638,1,47.0,2077,2
2639,1,47.0,1,2
2640,1,47.0,846,2
2641,1,55.0,1262,2
2642,1,27.0,8487,2
2643,5,35.0,265,2
2644,4,36.0,1179,2
2645,4,36.0,1467,2
2646,4,36.0,2395,2
2647,49,27.0,14359,2
2648,1,36.145784179808764,1551,2
2649,7,37.0,312,2
2650,1,35.0,3555,2
2651,1,36.145784179808764,7007,2
2652,1,36.145784179808764,1059,2
2653,1,32.0,643,2
2654,1,49.0,1620,2
2655,1,49.0,2388,2
2656,1,49.0,1272,2
2657,1,36.145784179808764,1215,2
2658,1,38.0,678,2
2659,1,17.0,613,2
2660,1,17.0,1009,2
2661,9,36.145784179808764,14333,2
2662,1,41.0,1025,2
2663,1,36.145784179808764,3554,2
2664,9,36.145784179808764,14574,2
2665,1,39.0,604,2
2666,1,60.0,1268,2
2667,1,45.0,594,2
2668,1,29.0,573,2
2669,1,18.0,1667,2
2670,1,36.0,312,2
2671,1,32.0,455,2
2672,1,35.0,573,2
2673,1,35.0,1206,2
2674,9,36.0,14530,2
2675,1,37.0,312,2
2676,1,44.0,4,2
2677,1,44.0,594,2
2678,1,28.0,7055,2
2679,4,28.0,10391,2
2680,1,36.145784179808764,10761,2
2681,1,48.0,1440,2
2682,1,35.0,1008,2
2683,1,35.0,573,2
2684,1,35.0,620,2
2685,4,32.0,10391,2
2686,4,28.0,545,2
2687,6,19.0,15181,2
2688,1,35.0,1540,2
2689,1,35.0,1431,2
2690,1,35.0,312,2
2691,1,35.0,2077,2
2692,1,31.0,2388,2
2693,1,36.145784179808764,97,2
2694,1,36.145784179808764,965,2
2695,1,36.145784179808764,1791,2
2696,1,36.145784179808764,1519,2
2697,1,36.145784179808764,573,2
2698,1,36.145784179808764,15,2
2699,1,29.0,2388,2
2700,1,28.0,1787,2
2701,14,36.145784179808764,14027,2
2702,1,36.145784179808764,2077,2
2703,1,42.0,1551,2
2704,5,36.145784179808764,2392,2
2705,12,50.0,419,2
2706,1,53.0,1060,2
2707,14,27.0,1191,2
2708,7,41.0,1059,2
2709,1,36.145784179808764,10391,2
2710,15,49.0,1043,2
2711,21,36.145784179808764,14330,2
2712,1,36.145784179808764,419,2
2713,1,26.0,2869,2
2714,5,25.0,14122,2
2715,1,43.0,4,2
2716,1,36.145784179808764,325,2
2717,1,28.0,1215,2
2718,1,52.0,1983,2
2719,7,57.0,10391,2
2720,1,35.0,1005,2
2721,1,35.0,1821,2
2722,1,35.0,1821,2
2723,1,35.0,14330,2
2724,1,33.0,573,2
2725,1,33.0,457,2
2726,1,36.145784179808764,97,2
2727,1,36.145784179808764,419,2
2728,1,62.0,117,2
2729,1,57.0,2998,2
2730,7,23.0,677,2
2731,1,54.0,1274,2
2732,1,37.0,2260,2
2733,1,37.0,110,2
2734,1,37.0,555,2
2735,31,13.0,1343,2
2736,1,36.145784179808764,457,2
2737,1,39.0,15,2
2738,1,24.0,127,2
2739,5,40.0,573,2
2740,1,15.0,3232,2
2741,4,32.0,3249,2
2742,15,36.145784179808764,15957,2
2743,5,36.145784179808764,1215,2
2744,1,36.145784179808764,312,2
2745,4,33.0,3,2
2746,1,39.0,1392,2
2747,4,36.145784179808764,1268,2
2748,4,36.145784179808764,1268,2
2749,1,35.0,1551,2
2750,1,35.0,1551,2
2751,1,38.0,1551,2
2752,1,36.145784179808764,554,2
2753,7,37.0,1752,2
2754,80,19.0,1551,2
2755,80,19.0,2393,2
2756,80,19.0,2393,2
2757,80,19.0,2393,2
2758,1,19.0,82,2
2759,1,36.145784179808764,1791,2
2760,1,36.145784179808764,268,2
2761,1,25.0,2388,2
2762,1,36.145784179808764,1551,2
2763,1,36.145784179808764,3239,2
2764,5,34.0,2137,2
2765,19,31.0,1186,2
2766,1,31.0,1268,2
2767,1,31.0,1268,2
2768,1,31.0,1268,2
2769,1,31.0,1268,2
2770,1,31.0,2388,2
2771,1,36.145784179808764,604,2
2772,1,36.145784179808764,456,2
2773,1,70.0,10391,2
2774,1,49.0,554,2
2775,1,49.0,13274,2
2776,21,2.0,14499,2
2777,4,36.145784179808764,29,2
2778,4,36.145784179808764,2395,2
2779,1,41.0,2388,2
2780,1,30.0,554,2
2781,1,34.0,10926,2
2782,1,34.0,9928,2
2783,1,25.0,554,2
2784,1,49.0,3880,2
2785,1,49.0,3990,2
2786,1,49.0,3017,2
2787,1,40.0,1,2
2788,1,33.0,97,2
2789,1,33.0,1215,2
2790,5,24.0,1834,2
2791,9,46.0,14359,2
2792,1,41.0,120,2
2793,1,21.0,12596,2
2794,1,45.0,2407,2
2795,9,36.145784179808764,14187,2
2796,5,36.145784179808764,3225,2
2797,1,51.0,643,2
2798,1,36.145784179808764,2092,2
2799,1,26.0,678,2
2800,1,26.0,2952,2
2801,1,33.0,554,2
2802,1,33.0,965,2
2803,1,33.0,1060,2
2804,1,33.0,312,2
2805,1,14.0,270,2
2806,1,14.0,270,2
2807,1,14.0,270,2
2808,1,21.0,554,2
2809,1,36.145784179808764,5820,2
2810,1,35.0,1206,2
2811,1,26.0,2092,2
2812,1,35.0,1400,2
2813,1,36.0,1821,2
2814,1,36.145784179808764,550,2
2815,9,36.145784179808764,14230,2
2816,1,35.0,268,2
2817,1,35.0,2389,2
2818,1,35.0,325,2
2819,1,35.0,4017,2
2820,1,35.0,13483,2
2821,1,36.145784179808764,1,2
2822,1,36.145784179808764,380,2
2823,1,34.0,3244,2
2824,12,36.145784179808764,1191,2
2825,5,40.0,1821,2
2826,1,51.0,12966,2
2827,1,36.145784179808764,2388,2
2828,1,36.145784179808764,7390,2
2829,1,36.145784179808764,263,2
2830,1,36.145784179808764,643,2
2831,1,36.145784179808764,5,2
2832,1,36.145784179808764,1621,2
2833,7,19.0,1821,2
2834,1,14.0,1671,2
2835,1,25.0,419,2
2836,5,36.145784179808764,573,2
2837,1,36.145784179808764,15,2
2838,1,32.0,2391,2
2839,1,32.0,12739,2
2840,1,41.0,34,2
2841,1,36.145784179808764,10277,2
2842,9,30.0,13639,2
2843,1,36.145784179808764,265,2
2844,1,36.145784179808764,2391,2
2845,1,36.145784179808764,9591,2
2846,10,40.0,10391,2
2847,1,28.0,613,2
2848,1,54.0,1551,2
2849,5,52.0,1426,2
2850,7,43.0,10391,2
2851,1,36.145784179808764,97,2
2852,1,41.0,10391,2
2853,1,26.0,261,2
2854,1,37.0,3506,2
2855,4,34.0,894,2
2856,1,57.0,3249,2
2857,9,59.0,14392,2
2858,1,29.0,1432,2
2859,1,29.0,643,2
2860,1,55.0,419,2
2861,1,36.145784179808764,2614,2
2862,5,30.0,3557,2
2863,1,48.0,1431,2
2864,4,58.0,10391,2
2865,1,36.145784179808764,10391,2
2866,14,28.0,13713,2
2867,5,36.145784179808764,112,2
2868,1,33.0,1617,2
2869,1,36.145784179808764,1215,2
2870,1,36.145784179808764,711,2
2871,1,30.0,10391,2
2872,1,30.0,1984,2
2873,1,37.0,573,2
2874,1,14.0,1821,2
2875,1,51.0,2923,2
2876,1,57.0,2388,2
2877,1,14.0,270,2
2878,1,29.0,1431,2
2879,1,26.0,3744,2
2880,1,28.0,382,2
2881,1,28.0,1464,2
2882,4,22.0,554,2
2883,7,36.145784179808764,1431,2
2884,1,43.0,554,2
2885,1,25.0,1920,2
2886,1,58.0,1206,2
2887,1,58.0,2101,2
2888,1,28.0,301,2
2889,1,17.0,727,2
2890,1,52.0,1082,2
2891,1,52.0,11213,2
2892,1,52.0,3562,2
2893,12,36.145784179808764,265,2
2894,49,21.0,10391,2
2895,5,36.145784179808764,5565,2
2896,4,49.0,11904,2
2897,1,36.145784179808764,1262,2
2898,1,32.0,4296,2
2899,1,16.0,1215,2
2900,1,36.145784179808764,2388,2
2901,9,17.0,14392,2
2902,1,36.145784179808764,2426,2
2903,4,64.0,1228,2
2904,1,27.0,2388,2
2905,1,18.0,613,2
2906,7,50.0,2077,2
2907,14,27.0,13625,2
2908,1,35.0,11097,2
2909,1,44.0,10391,2
2910,4,18.0,419,2
2911,9,44.0,14392,2
2912,4,27.0,10391,2
2913,1,25.0,1059,2
2914,1,40.0,9136,2
2915,5,31.0,1030,2
2916,1,25.0,1425,2
2917,9,32.0,14235,2
2918,4,42.0,677,2
2919,1,41.0,1438,2
2920,1,36.145784179808764,1438,2
2921,1,36.145784179808764,419,2
2922,1,47.0,573,2
2923,12,36.145784179808764,97,2
2924,12,36.145784179808764,477,2
2925,4,17.0,1933,2
2926,7,25.0,2395,2
2927,1,40.0,5193,2
2928,1,15.0,13150,2
2929,1,36.145784179808764,1431,2
2930,9,39.0,14330,2
2931,1,52.0,554,2
2932,14,38.0,13709,2
2933,1,18.0,1059,2
2934,9,36.145784179808764,14371,2
2935,1,42.0,1551,2
2936,14,23.0,1440,2
2937,1,28.0,224,2
2938,15,36.145784179808764,2275,2
2939,1,45.0,1329,2
2940,1,45.0,1515,2
2941,1,45.0,2390,2
2942,1,22.0,677,2
2943,1,26.0,2101,2
2944,1,26.0,456,2
2945,1,26.0,1332,2
2946,1,26.0,3554,2
2947,1,26.0,1037,2
2948,1,36.145784179808764,557,2
2949,1,28.0,2388,2
2950,1,33.0,2998,2
2951,1,36.145784179808764,1551,2
2952,1,36.145784179808764,10857,2
2953,7,40.0,10391,2
2954,1,53.0,571,2
2955,9,200.0,14278,2
2956,1,27.0,2077,2
2957,1,22.0,1059,2
2958,1,22.0,1262,2
2959,1,36.145784179808764,787,2
2960,1,36.0,1476,2
2961,7,29.0,1476,2
2962,1,47.0,312,2
2963,1,37.0,263,2
2964,98,36.145784179808764,15,2
2965,98,36.145784179808764,29,2
2966,98,36.145784179808764,263,2
2967,98,36.145784179808764,9,2
2968,98,36.145784179808764,555,2
2969,98,36.145784179808764,554,2
2970,98,36.145784179808764,555,2
2971,1,36.145784179808764,312,2
2972,1,36.145784179808764,573,2
2973,9,33.0,14359,2
2974,5,28.0,263,2
2975,5,28.0,3359,2
2976,5,28.0,4044,2
2977,6,34.0,4361,2
2978,5,30.0,1440,2
2979,1,63.0,1030,2
2980,1,30.0,1043,2
2981,1,36.145784179808764,1059,2
2982,1,27.0,594,2
2983,64,40.0,678,2
2984,1,41.0,573,2
2985,1,34.0,10391,2
2986,1,26.0,268,2
2987,1,34.0,1821,2
2988,1,36.145784179808764,1551,2
2989,1,42.0,1,2
2990,7,22.0,10391,2
2991,1,26.0,2388,2
2992,4,54.0,269,2
2993,48,35.0,268,2
2994,7,36.145784179808764,2077,2
2995,1,45.0,2390,2
2996,1,43.0,554,2
2997,15,33.0,2388,3
2998,1,38.0,965,3
2999,1,38.0,15,3
3000,1,34.0,126,3
3001,1,44.0,3244,3
3002,1,44.0,4980,3
3003,1,43.0,1394,3
3004,1,39.0,1300,3
3005,1,26.0,555,3
3006,1,26.0,573,3
3007,9,200.0,14471,3
3008,1,21.0,273,3
3009,1,59.0,15,3
3010,1,17.0,312,3
3011,1,37.0,312,3
3012,1,25.0,1061,3
3013,1,36.145784179808764,275,3
3014,1,36.145784179808764,3554,3
3015,1,18.0,727,3
3016,5,36.145784179808764,1209,3
3017,1,36.145784179808764,263,3
3018,1,32.0,270,3
3019,21,29.0,14236,3
3020,4,44.0,1104,3
3021,1,36.145784179808764,3881,3
3022,9,23.0,14465,3
3023,5,36.145784179808764,998,3
3024,9,58.0,14471,3
3025,1,36.145784179808764,5618,3
3026,1,36.145784179808764,4,3
3027,1,42.0,1821,3
3028,1,49.0,1551,3
3029,6,26.0,2154,3
3030,1,35.0,97,3
3031,5,39.0,2026,3
3032,4,60.0,1060,3
3033,1,36.145784179808764,6470,3
3034,5,32.0,1030,3
3035,1,36.145784179808764,2077,3
3036,9,33.0,14318,3
3037,5,32.0,1963,3
3038,1,36.145784179808764,554,3
3039,21,36.0,14392,3
3040,1,36.145784179808764,1319,3
3041,1,51.0,573,3
3042,1,36.145784179808764,9610,3
3043,1,36.145784179808764,573,3
3044,9,23.0,14202,3
3045,1,36.145784179808764,263,3
3046,1,36.145784179808764,2388,3
3047,5,24.0,2388,3
3048,1,22.0,10658,3
3049,1,36.145784179808764,1393,3
3050,9,58.0,14551,3
3051,1,28.0,15,3
3052,1,36.145784179808764,741,3
3053,1,36.145784179808764,1551,3
3054,1,19.0,573,3
3055,1,36.145784179808764,263,3
3056,1,46.0,270,3
3057,1,47.0,270,3
3058,5,34.0,5491,3
3059,4,36.145784179808764,102,3
3060,1,66.0,269,3
3061,6,22.0,2390,3
3062,5,36.145784179808764,325,3
3063,1,37.0,554,3
3064,1,37.0,1414,3
3065,1,51.0,1207,3
3066,1,36.145784179808764,690,3
3067,1,36.145784179808764,1620,3
3068,5,36.145784179808764,1,3
3069,1,36.145784179808764,3017,3
3070,1,32.0,1215,3
3071,1,56.0,10391,3
3072,1,36.145784179808764,312,3
3073,7,34.0,263,3
3074,9,20.0,14418,3
3075,1,34.0,1392,3
3076,5,36.145784179808764,1540,3
3077,1,27.0,1215,3
3078,44,27.0,1186,3
3079,5,19.0,97,3
3080,1,36.0,11223,3
3081,1,36.145784179808764,1551,3
3082,10,36.145784179808764,522,3
3083,1,37.0,1438,3
3084,1,37.0,2388,3
3085,1,49.0,1432,3
3086,1,23.0,2077,3
3087,9,23.0,14219,3
3088,1,22.0,1262,3
3089,1,36.145784179808764,1851,3
3090,7,33.0,123,3
3091,18,26.0,1667,3
3092,7,48.0,117,3
3093,9,36.145784179808764,14359,3
3094,1,35.0,643,3
3095,1,23.0,7694,3
3096,1,25.0,7763,3
3097,5,36.145784179808764,1438,3
3098,1,36.145784179808764,2077,3
3099,1,28.0,1060,3
3100,1,28.0,112,3
3101,1,28.0,3581,3
3102,1,36.145784179808764,419,3
3103,18,36.145784179808764,2180,3
3104,1,36.145784179808764,353,3
3105,1,36.145784179808764,457,3
3106,1,40.0,3232,3
3107,7,19.0,1,3
3108,1,34.0,325,3
3109,1,36.145784179808764,337,3
3110,286,36.145784179808764,835,3
3111,5,36.145784179808764,1431,3
3112,1,36.145784179808764,573,3
3113,1,36.145784179808764,312,3
3114,1,19.0,1540,3
3115,5,36.145784179808764,998,3
3116,1,36.145784179808764,1059,3
3117,1,33.0,2387,3
3118,1,28.0,16140,3
3119,31,31.0,175,3
3120,21,36.145784179808764,13608,3
3121,299,36.145784179808764,85,3
3122,1,23.0,3284,3
3123,1,36.145784179808764,269,3
3124,1,63.0,4,3
3125,1,36.145784179808764,620,3
3126,1,27.0,1394,3
3127,1,36.145784179808764,1392,3
3128,1,36.145784179808764,1,3
3129,1,63.0,660,3
3130,5,32.0,4434,3
3131,5,36.145784179808764,12670,3
3132,9,29.0,14787,3
3133,1,25.0,269,3
3134,1,25.0,263,3
3135,1,36.145784179808764,1033,3
3136,1,36.145784179808764,3284,3
3137,1,36.145784179808764,1,3
3138,1,30.0,6017,3
3139,21,27.0,11104,3
3140,1,40.0,312,3
3141,1,36.145784179808764,1403,3
3142,1,23.0,1030,3
3143,1,23.0,1186,3
3144,4,49.0,457,3
3145,4,49.0,2409,3
3146,1,37.0,1617,3
3147,1,31.0,112,3
3148,1,37.0,3256,3
3149,1,37.0,7748,3
3150,9,36.145784179808764,14505,3
3151,1,36.145784179808764,2101,3
3152,1,32.0,1440,3
3153,1,32.0,1551,3
3154,1,32.0,1996,3
3155,9,36.145784179808764,13639,3
3156,1,25.0,365,3
3157,1,54.0,3057,3
3158,1,24.0,643,3
3159,1,36.145784179808764,312,3
3160,1,14.0,1667,3
3161,4,52.0,2070,3
3162,9,26.0,14471,3
3163,1,26.0,1432,3
3164,1,26.0,11806,3
3165,1,36.145784179808764,604,3
3166,1,44.0,1433,3
3167,1,44.0,1822,3
3168,9,30.0,1191,3
3169,1,40.0,1268,3
3170,1,40.0,1267,3
3171,1,33.0,1262,3
3172,9,39.0,14546,3
3173,9,39.0,14574,3
3174,1,36.145784179808764,853,3
3175,1,36.145784179808764,573,3
3176,1,36.145784179808764,1440,3
3177,1,36.145784179808764,7526,3
3178,49,20.0,554,3
3179,49,20.0,14574,3
3180,1,31.0,2388,3
3181,3,32.0,82,3
3182,3,32.0,2943,3
3183,3,32.0,16227,3
3184,1,50.0,2390,3
3185,1,36.145784179808764,1617,3
3186,1,36.145784179808764,1827,3
3187,1,36.145784179808764,1551,3
3188,1,32.0,1206,3
3189,1,28.0,3055,3
3190,5,25.0,643,3
3191,1,43.0,3078,3
3192,1,27.0,312,3
3193,5,33.0,1268,3
3194,5,33.0,12720,3
3195,1,30.0,96,3
3196,18,47.0,9185,3
3197,1,26.0,1438,3
3198,4,47.0,553,3
3199,1,34.0,1551,3
3200,1,47.0,126,3
3201,1,30.0,3232,3
3202,1,38.0,2388,3
3203,1,38.0,1621,3
3204,1,38.0,1621,3
3205,1,38.0,1272,3
3206,1,19.0,1551,3
3207,1,45.0,15,3
3208,1,45.0,1134,3
3209,1,45.0,1134,3
3210,1,45.0,2388,3
3211,1,53.0,2082,3
3212,1,36.145784179808764,224,3
3213,1,36.145784179808764,1,3
3214,12,36.0,15788,3
3215,1,29.0,554,3
3216,1,23.0,1551,3
3217,1,36.145784179808764,117,3
3218,1,36.145784179808764,1,3
3219,1,36.145784179808764,9368,3
3220,1,36.145784179808764,268,3
3221,1,24.0,1438,3
3222,1,36.145784179808764,419,3
